47,153.22687004509572,257.4352511177391
42,91.71238670020882,251.81379009192634
37,153.50634489054897,227.44569284553307
32,140.0094360759416,203.8632888068122
27,149.45323042411272,163.2376979279351
22,127.83749573797263,148.98895302758677
17,118.89225634767985,143.01567355661598
12,120.98400700386371,168.06313319543858
7,46.77013921546127,127.0659461613379
2,88.9801232552645,98.93943568795576
-3,119.61496832208701,61.530151866927085
-95,187.32205345957985,24.78981974874103
-90,225.10894550231896,0.0
-85,267.6559458990814,21.13138008198978
-80,287.65774751526186,0.0
-75,302.41959759761016,40.045506461107536
-70,305.32292528184985,55.61414189213376
-65,301.8831446336034,75.72396312132003
-60,303.64125980570276,139.32319507447465
-55,287.2292731025585,128.01786276600734
-50,281.23659380471435,99.00512012787271
-45,257.4457483114415,87.85663504395222
-40,235.78183615952568,142.82266658677835
-35,221.6160070647273,109.4389940398271
-30,201.1366950268415,120.22789807312104
-25,155.3840098562431,123.48058527874194
-20,119.43619672535229,123.5296270885675
-15,169.79865378053725,118.08801761272208
-10,152.75733230995172,118.14201520730755
-5,107.26698556826442,99.35642868558237
0,71.6114932495865,90.71484611698783
-1,118.92215706655271,115.10572127919836
3,102.1030696147566,123.33354966062463
-27,200.2154878355036,91.40747105728113
-22,173.41837369698925,87.23098673332173
-17,143.86374333030872,139.22116623801213
61,29.109013387922154,216.52835691798393
56,23.36777903371582,235.09419394659605
51,73.75448716724995,234.8814446174686
46,71.78828324659432,215.09011463248478
41,73.85189408133196,212.1599793493113
36,128.33206017584084,217.15540572504838
31,92.62862160069835,225.05762410032318
26,134.00604081778826,167.54296247310413
21,123.1961112509689,188.86252155950314
16,111.03834937870366,182.52113729042193
11,119.4578551182546,157.27287251838774
6,115.54197427223404,146.7187474646785
1,97.30771121082965,137.36488195183546
-8,147.00282761802552,112.54190693836165
4,119.3848995241527,115.44854831472048
-6,139.32179930993996,126.27490465221112
8,120.75341293118096,151.53351528327596
-29,176.02256659484368,63.13763408194585
-24,126.46735490630388,109.25861055743847
-19,141.72693025921433,96.51215922979397
-14,135.1941757393465,106.44863252468457
-2,64.48047507756716,97.93496737588825
-4,107.13103787383545,94.31488733398439
-9,133.6198233640295,94.45573954098978
-7,123.2591353450364,117.78132486345994
-12,151.51579238625692,87.79485268155234
9,116.53075097884111,159.13285412031428
-32,197.39714791323712,89.12064418938111
10,64.06632014548691,131.92844532710237
5,73.82712144266462,85.21946126960023
13,108.64232807592509,177.8924979922878
-11,156.11390017025357,104.03583805224325
57,85.63571196496481,268.621353673615
52,99.01316503782799,266.3710644065201
-16,168.66607753456853,135.52860385693282
-13,147.75565604935156,91.89367127276915
-18,147.72554840206314,51.025469344479426
24,134.11182701706625,211.9997429594604
19,119.78704439290061,197.00366046323552
14,121.07809423195638,190.65118648097172
-64,135.24119895872212,26.51261260574526
-59,16.27012368470708,51.042094920164324
-54,83.38940375570093,-5.497264421099727
-49,171.44809975997856,6.5923041251482815
-44,222.48828340273243,41.76990931105513
-39,207.712896135191,62.25728988980324
-34,195.43123050799,75.3413294159786
15,82.45778219641693,147.11657073646813
-56,252.47459508091492,89.09245739392813
-51,219.87276847832027,54.52780853610841
-46,231.20307492758258,39.013045261940974
-41,224.01518786078006,42.54857432373993
-36,220.73078308613933,109.46099647685803
-31,220.23574183336768,101.14065337901984
-26,207.25331680806204,55.91906212435287
-21,182.49711511816218,98.00593638895653
-43,235.9428349021511,30.593158884942362
-38,229.63716678321927,56.83294719730269
-33,221.6298996324811,99.95291085424759
-28,195.31532802094551,91.32645020810496
-23,173.56130138698896,90.71130176854084
23,57.87275997771697,213.60928369686889
58,0.0,161.16456158406706
53,0.0,199.8012772604146
48,16.013381210695808,198.0723867037965
43,53.936466398437595,188.03744038687807
38,45.22827887992058,206.3919714202273
33,80.87045974379551,191.07268623084337
28,105.08281537920894,206.4384768564887
18,123.20320051015102,210.37555533905086
20,77.27832672696475,163.7825534466907
-72,149.3981030736702,0.0
-67,209.78390811799403,52.93003639149578
-62,229.47976598568385,60.978170191222745
-57,239.92644480098232,31.451263477980163
-52,238.9580531162477,42.91598576378571
-47,239.71653325999375,66.68526361093777
-42,232.7622486813772,67.11543555149271
39,97.46320500700595,232.72050244345687
34,25.026478701297712,232.05015491102023
29,91.67415760925914,221.12612408635363
49,36.12313827690591,249.62721677281752
44,79.36362706819908,245.4861599291337
-37,225.10820933518403,39.70620444546877
69,18.22334585294411,217.30254666206207
64,32.72025906153712,249.55582767932006
59,28.46755093739061,244.25785296839234
54,65.28049300951344,250.99980901837355
68,0.0,131.55638590954246
63,7.434204377151715,142.50265500587741
-48,241.61182388675735,71.10906698078196
-53,243.51241151010794,0.0
25,107.17888728090674,188.02973927830237
-135,68.96507692165174,9.25929466271086
-130,85.0423283144915,10.132725504365219
-125,85.54003717361086,7.685783473017918
-120,86.17801196691471,-11.0
-115,106.30209017774656,0.0
-110,96.0718705765207,0.0
-105,126.85700228248504,5.609977250765522
-100,151.26527165856274,0.0
125,5.878551392176684,38.41900600123422
119,-2.14,56.88846398326976
75,23.644585790642118,112.79497711403253
70,6.309178044465543,147.19656160259825
65,39.5814127540759,176.28167129230755
60,0.0,200.81623228687863
55,24.571335405391363,202.67784120291765
50,15.577405011857175,200.64064623119572
45,31.21424124024195,197.14608733830832
40,55.67459512147188,192.6353402736444
35,37.91034470997389,197.25999946472095
30,86.18895981358617,144.7801683718624
-160,37.07128251703833,0.0981523260451926
-155,43.085581564109546,0.0
-150,55.43746279348254,0.0
-145,58.931074269774314,2.7769605323734403
-140,60.712571182336305,8.45846260982662
178,0.0,9.600000000000001
166,0.0,0.0
105,0.0,33.85797491545666
100,0.0,46.73035598888492
95,0.0,44.61099931735684
90,0.0,65.39332015547097
85,7.7219492795200795,80.8439217745998
80,-0.9340243414079851,91.34037928836523
-71,111.92170162114185,0.8712655172209502
-76,54.28614521828747,0.0
-66,189.56471736776697,26.65832163954417
-61,253.25733615448345,48.37252099750451
-170,112.7177485313864,0.0
-89,91.43782292482429,0.0
-103,57.1369812137495,0.0
-81,24.936721452411565,0.0
66,21.38201278834836,173.14198936318962
71,2.3842132715585067,160.9639701776057
-58,242.54643297478248,23.713940023524827
110,0.0,23.605687151483593
-82,104.86004279758411,4.536635637099087
-77,129.98014944035774,-1.7777971600000002
93,8.61798485127185,80.87803283658818
88,47.611420554208514,10.321708069697832
83,-0.09139717861822305,44.11600883186055
78,8.99737631654441,64.37708848022956
73,0.0,115.00254438464925
72,12.392782616785405,172.06110342695666
67,30.948178240095444,165.53900632079157
62,25.803022422776213,219.32549039876437
77,-0.15338418466446768,150.80740436604472
130,0.0,44.527047439800256
124,-4.194952,14.9940263596
74,3.3497612872613822,190.397299224019
109,0.0,28.935625527151952
104,7.936157667447464,34.765922547217045
99,8.916127544974191,48.68831501558179
94,0.0,64.04671410379883
89,0.0,79.73308444203056
84,0.8542115305323336,94.68568351690759
79,10.66331544851274,133.6605021900193
-84,167.3839585272437,0.0
-79,129.12066020341754,19.862160768932476
-68,171.22665511056366,20.363992763763648
-63,214.80957824454137,2.7037384373241617
-88,87.77109481571996,5.157057841346384
-93,81.36424670271946,-1.9063766756940843
-83,103.3258426375446,14.976273475251357
-78,123.46075264482546,25.127628408101565
-73,138.31888916374209,7.589663451170286
-165,32.936523545099014,0.0
144,0.0,14.796399999999998
139,0.0,11.90956
82,18.333354720075448,128.36566683143315
128,-0.14873345260000037,27.448650209168107
113,3.880233901468848,27.08561164428698
108,7.579368949852368,26.550940222710942
103,17.10243369191607,42.373129021886136
98,-3.610762147725912,54.50149800323656
-96,27.340118539496103,-8.902850815360882
-111,13.390526239199106,2.706728307541259
-116,0.0,18.491461723884097
87,8.674739701872479,119.40673750985495
-74,10.800306565817081,77.70297051627611
114,0.0,21.08584094711064
120,15.622488908293032,4.243292734898808
107,-1.1064621249790538,55.19146420470664
102,-2.861636367119765,54.961863010672694
97,0.0,83.13048628868519
92,-28.49440044909151,128.2204180327583
-121,24.482660437894644,0.0
-169,0.0,7.6
-164,-2.14,7.6
-159,4.0,-2.14
-154,7.6,0.0
-149,20.44,-2.14
-144,1.7839999999999998,-2.14
-139,-2.14,0.0
-132,0.0,4.0
140,0.0,25.74694014764779
135,0.0,20.508855398386217
-123,19.673715216019314,-1.2847962275552498
-108,39.150885544659154,7.735797663020756
-98,62.57387303417146,0.0
127,0.0,43.817645457758246
122,1.3026629592915555,24.872673948969585
117,0.0,37.51923767133023
112,-2.02174,47.65282684983649
86,13.227209963000252,35.288024292430244
-128,16.492580981405805,-2.5
-133,11.872978091680247,0.9824218352002756
-138,11.2,0.36000000000000004
-104,4.381134598813673,-1.0728785592198915
-99,11.048794681150008,1.46
-94,48.08472811172799,11.487658549391035
-69,115.05662735724631,-0.2757510121257461
116,2.959875503730882,60.54088697323124
111,6.39731070999917,-3.659535873503352
106,0.0,32.916185678000495
101,-2.14,38.539243391545746
96,0.0,61.25017426253298
91,22.95154794026293,105.51391779601886
-109,-2.5,20.291069894287304
-114,51.42744770908177,-7.64097543959479
-87,84.57167670741178,-2.0236636545826387
131,0.0,14.80430236
126,-2.14,13.614517489338365
121,7.976549480714212,26.3499321037596
-92,65.25617606135052,-2.5
-97,48.318462481246065,4.027934334142376
-102,28.917205815852725,0.0
-91,91.63054163118571,32.982190636342025
-86,-2.14,26.936070087747726
154,0.0,11.614719999999998
149,-2.14,12.7552
134,0.0,13.096663600000001
129,0.0,21.4249348516
141,0.0,8.021560000000001
76,-2.5,60.74172071748511
81,0.0,64.24939610946123
133,-2.5,7.723061595930549
138,8.282997648265003,4.0
-134,12.224426439999998,0.0
-129,19.236320722428182,-2.14
-124,20.324898071308347,-2.14
-119,32.530062745679494,-2.14
-117,11.215959672602494,0.0
-112,23.946520692841478,0.0
-107,26.46292902335374,-3.0042420670513192
170,-2.5,4.0
175,0.0,4.0
165,0.0,4.0
160,0.0,10.4
147,0.0,7.960000000000001
142,0.0,26.0795785153892
137,0.0,189.57614134449202
132,-2.14,4.184556696643419
-142,4.0,4.0
-137,-2.14,4.0
-127,7.9924,0.0
-122,8.4664444,4.134316
115,-1.5788073104386768,33.422984754832136
143,0.0,-2.5
148,-4.0,0.0
156,12.033940013533615,1.46
161,4.415427919933786,20.91777106292761
151,-5.27042545,7.888813380845416
146,-3.65894453428,2.26323175
155,0.0,21.826984500086326
150,3.6485274746594087,13.868418136
1102,-5.364053960432838,27.588742020565356
-126,0.0,10.712780308466325
152,0.0,4.36
136,-2.5,9.223600000000001
-118,0.0,16.589866103680635
-113,-4.925964719455495,-4.784671015247074
145,4.5819098902768,-1.5113946399999998
-101,7.528551788631121,0.0
157,-2.5,0.0
162,-2.5,0.0
167,-5.0,0.0
177,-2.5,14.4
182,0.0,4.0
159,4.684,-2.5
164,-2.5,4.0
169,0.0,4.0
-180,0.0,4.0
-175,0.0,142.81387889935348
8
